# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Mar  2 07:51:45 2025
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and sy_pnum > 2)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-290 c,Kepler-290,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,36.77031000,0.00018300,-0.00018300,0,0.205000,,,0,2.700,1.390,-1.390,0,0.241,0.124,-0.124,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5147.00,200.00,-200.00,0,0.74,0.38,-0.38,0,,,,,,,,,,4.62,0.30,-0.30,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h05m38.41s,286.4100307,+42d40m53.45s,42.6815137,694.6270000,14.5180000,-13.9460000,15.7750000,0.0800000,-0.0800000,13.4520000,0.0380000,-0.0380000,15.5648000,0.0004860,-0.0004860,2014-05-14,2014-03,2014-05-14
Kepler-290 d,Kepler-290,1,1,3,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.76401755,0.00000377,-0.00000377,0,0.015400,,,0,0.860,0.120,-0.070,0,0.077,0.011,-0.006,0,,,,,,,,,,0.000000,,,0,1503.79,649.53,-390.73,0,1589,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5142.00,153.00,-153.00,0,0.76,0.10,-0.07,0,0.84,0.07,-0.09,0,-0.060,0.300,-0.300,0,[Fe/H],4.60,0.03,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h05m38.41s,286.4100307,+42d40m53.45s,42.6815137,694.6270000,14.5180000,-13.9460000,15.7750000,0.0800000,-0.0800000,13.4520000,0.0380000,-0.0380000,15.5648000,0.0004860,-0.0004860,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-292 b,Kepler-292,1,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2.58082700,0.00002000,-0.00002000,0,0.035000,,,0,1.320,0.140,-0.140,0,0.118,0.012,-0.012,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5299.00,100.00,-100.00,0,0.83,0.07,-0.07,0,,,,,,,,,,4.54,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m03.89s,295.7661979,+42d25m27.42s,42.4242822,1056.4800000,45.7900000,-42.1900000,16.3030000,0.0690000,-0.0690000,13.9700000,0.0570000,-0.0570000,15.9419000,0.0005690,-0.0005690,2014-05-14,2014-03,2014-05-14
Kepler-292 c,Kepler-292,1,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,3.71533500,0.00003300,-0.00003300,0,0.045000,,,0,1.470,0.150,-0.150,0,0.131,0.013,-0.013,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5299.00,100.00,-100.00,0,0.83,0.07,-0.07,0,,,,,,,,,,4.54,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m03.89s,295.7661979,+42d25m27.42s,42.4242822,1056.4800000,45.7900000,-42.1900000,16.3030000,0.0690000,-0.0690000,13.9700000,0.0570000,-0.0570000,15.9419000,0.0005690,-0.0005690,2014-05-14,2014-03,2014-05-14
Kepler-292 d,Kepler-292,1,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,7.05567900,0.00004300,-0.00004300,0,0.068000,,,0,2.230,0.210,-0.210,0,0.199,0.019,-0.019,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5299.00,100.00,-100.00,0,0.83,0.07,-0.07,0,,,,,,,,,,4.54,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m03.89s,295.7661979,+42d25m27.42s,42.4242822,1056.4800000,45.7900000,-42.1900000,16.3030000,0.0690000,-0.0690000,13.9700000,0.0570000,-0.0570000,15.9419000,0.0005690,-0.0005690,2014-05-14,2014-03,2014-05-14
Kepler-292 e,Kepler-292,1,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,11.97901000,0.00010100,-0.00010100,0,0.097000,,,0,2.670,0.350,-0.350,0,0.238,0.031,-0.031,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5299.00,100.00,-100.00,0,0.83,0.07,-0.07,0,,,,,,,,,,4.54,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m03.89s,295.7661979,+42d25m27.42s,42.4242822,1056.4800000,45.7900000,-42.1900000,16.3030000,0.0690000,-0.0690000,13.9700000,0.0570000,-0.0570000,15.9419000,0.0005690,-0.0005690,2014-05-14,2014-03,2014-05-14
Kepler-292 f,Kepler-292,1,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,20.83423700,0.00018400,-0.00018400,0,0.141000,,,0,2.350,0.220,-0.220,0,0.210,0.020,-0.020,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5299.00,100.00,-100.00,0,0.83,0.07,-0.07,0,,,,,,,,,,4.54,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m03.89s,295.7661979,+42d25m27.42s,42.4242822,1056.4800000,45.7900000,-42.1900000,16.3030000,0.0690000,-0.0690000,13.9700000,0.0570000,-0.0570000,15.9419000,0.0005690,-0.0005690,2014-05-14,2014-03,2014-05-14
Kepler-295 b,Kepler-295,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,12.64516400,0.00018100,-0.00018100,0,0.099000,,,0,1.220,0.640,-0.640,0,0.109,0.057,-0.057,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5603.00,200.00,-200.00,0,0.90,0.47,-0.47,0,,,,,,,,,,4.44,0.30,-0.30,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m23.00s,285.3458383,+45d22m03.99s,45.3677754,1699.1900000,73.3200000,-67.6100000,14.6310000,0.1370000,-0.1370000,12.7170000,0.0280000,-0.0280000,14.4325000,0.0002960,-0.0002960,2014-05-14,2014-03,2014-05-14
Kepler-295 c,Kepler-295,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,21.52625800,0.00033600,-0.00033600,0,0.142000,,,0,1.170,0.620,-0.620,0,0.104,0.055,-0.055,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5603.00,200.00,-200.00,0,0.90,0.47,-0.47,0,,,,,,,,,,4.44,0.30,-0.30,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m23.00s,285.3458383,+45d22m03.99s,45.3677754,1699.1900000,73.3200000,-67.6100000,14.6310000,0.1370000,-0.1370000,12.7170000,0.0280000,-0.0280000,14.4325000,0.0002960,-0.0002960,2014-05-14,2014-03,2014-05-14
Kepler-295 d,Kepler-295,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,33.88405400,0.00068500,-0.00068500,0,0.192000,,,0,1.360,0.720,-0.720,0,0.121,0.064,-0.064,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5603.00,200.00,-200.00,0,0.90,0.47,-0.47,0,,,,,,,,,,4.44,0.30,-0.30,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m23.00s,285.3458383,+45d22m03.99s,45.3677754,1699.1900000,73.3200000,-67.6100000,14.6310000,0.1370000,-0.1370000,12.7170000,0.0280000,-0.0280000,14.4325000,0.0002960,-0.0002960,2014-05-14,2014-03,2014-05-14
Kepler-296 b,Kepler-296,1,2,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=BARCLAY_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809....7B/abstract target=ref>Barclay et al. 2015</a>,10.86438400,0.00005100,-0.00004600,0,0.079000,0.013000,-0.013000,0,1.610,0.290,-0.270,0,0.144,0.026,-0.024,0,,,,,,,,,,0.330000,,,1,6.50,1.20,-1.00,0,,,,,0,<a refstr=BARCLAY_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809....7B/abstract target=ref>Barclay et al. 2015</a>,,3740.00,130.00,-130.00,0,0.48,0.07,-0.09,0,0.50,0.07,-0.09,0,-0.080,0.280,-0.300,0,[Fe/H],4.77,0.09,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m09.61s,286.5400278,+49d26m14.14s,49.4372614,,,,16.3630000,1.1330000,-1.1330000,12.6000000,0.0280000,-0.0280000,15.9015000,0.0035220,-0.0035220,2015-09-02,2015-08,2015-09-03
Kepler-296 c,Kepler-296,1,2,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=BARCLAY_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809....7B/abstract target=ref>Barclay et al. 2015</a>,5.84163660,0.00001000,-0.00001000,0,0.052100,0.008800,-0.008600,0,2.000,0.330,-0.320,0,0.178,0.029,-0.029,0,,,,,,,,,,0.330000,,,1,14.80,2.70,-2.30,0,,,,,0,<a refstr=BARCLAY_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809....7B/abstract target=ref>Barclay et al. 2015</a>,,3740.00,130.00,-130.00,0,0.48,0.07,-0.09,0,0.50,0.07,-0.09,0,-0.080,0.280,-0.300,0,[Fe/H],4.77,0.09,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m09.61s,286.5400278,+49d26m14.14s,49.4372614,,,,16.3630000,1.1330000,-1.1330000,12.6000000,0.0280000,-0.0280000,15.9015000,0.0035220,-0.0035220,2015-09-02,2015-08,2015-09-03
Kepler-296 d,Kepler-296,1,2,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=BARCLAY_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809....7B/abstract target=ref>Barclay et al. 2015</a>,19.85029100,0.00006100,-0.00005700,0,0.118000,0.020000,-0.020000,0,2.090,0.330,-0.320,0,0.186,0.029,-0.029,0,,,,,,,,,,0.330000,,,1,2.90,0.52,-0.44,0,,,,,0,<a refstr=BARCLAY_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809....7B/abstract target=ref>Barclay et al. 2015</a>,,3740.00,130.00,-130.00,0,0.48,0.07,-0.09,0,0.50,0.07,-0.09,0,-0.080,0.280,-0.300,0,[Fe/H],4.77,0.09,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m09.61s,286.5400278,+49d26m14.14s,49.4372614,,,,16.3630000,1.1330000,-1.1330000,12.6000000,0.0280000,-0.0280000,15.9015000,0.0035220,-0.0035220,2015-09-02,2015-08,2015-09-03
Kepler-296 e,Kepler-296,1,2,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=BARCLAY_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809....7B/abstract target=ref>Barclay et al. 2015</a>,34.14211000,0.00025000,-0.00025000,0,0.169000,0.029000,-0.028000,0,1.530,0.270,-0.250,0,0.136,0.024,-0.022,0,,,,,,,,,,0.330000,,,1,1.41,0.25,-0.21,0,,,,,0,<a refstr=BARCLAY_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809....7B/abstract target=ref>Barclay et al. 2015</a>,,3740.00,130.00,-130.00,0,0.48,0.07,-0.09,0,0.50,0.07,-0.09,0,-0.080,0.280,-0.300,0,[Fe/H],4.77,0.09,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m09.61s,286.5400278,+49d26m14.14s,49.4372614,,,,16.3630000,1.1330000,-1.1330000,12.6000000,0.0280000,-0.0280000,15.9015000,0.0035220,-0.0035220,2015-09-02,2015-08,2015-09-03
Kepler-296 f,Kepler-296,1,2,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=BARCLAY_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809....7B/abstract target=ref>Barclay et al. 2015</a>,63.33627000,0.00060000,-0.00062000,0,0.255000,0.043000,-0.042000,0,1.800,0.310,-0.300,0,0.161,0.028,-0.027,0,,,,,,,,,,0.330000,,,1,0.62,0.11,-0.10,0,,,,,0,<a refstr=BARCLAY_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809....7B/abstract target=ref>Barclay et al. 2015</a>,,3740.00,130.00,-130.00,0,0.48,0.07,-0.09,0,0.50,0.07,-0.09,0,-0.080,0.280,-0.300,0,[Fe/H],4.77,0.09,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m09.61s,286.5400278,+49d26m14.14s,49.4372614,,,,16.3630000,1.1330000,-1.1330000,12.6000000,0.0280000,-0.0280000,15.9015000,0.0035220,-0.0035220,2015-09-02,2015-08,2015-09-03
Kepler-297 b,Kepler-297,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,38.87182600,0.00015300,-0.00015300,0,0.217000,,,0,2.870,0.520,-0.520,0,0.256,0.046,-0.046,0,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5619.00,100.00,-100.00,0,0.92,0.17,-0.17,0,,,,,,,,,,4.47,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h52m50.20s,283.2091605,+48d46m39.42s,48.7776156,692.1400000,8.0830000,-7.9010000,14.3260000,0.1600000,-0.1600000,12.7800000,0.0310000,-0.0310000,14.1922000,0.0002600,-0.0002600,2014-05-14,2014-03,2014-05-14
Kepler-297 c,Kepler-297,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,74.92013700,0.00012000,-0.00012000,0,0.336000,,,0,6.540,1.180,-1.180,0,0.583,0.105,-0.105,0,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5619.00,100.00,-100.00,0,0.92,0.17,-0.17,0,,,,,,,,,,4.47,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h52m50.20s,283.2091605,+48d46m39.42s,48.7776156,692.1400000,8.0830000,-7.9010000,14.3260000,0.1600000,-0.1600000,12.7800000,0.0310000,-0.0310000,14.1922000,0.0002600,-0.0002600,2014-05-14,2014-03,2014-05-14
Kepler-297 d,Kepler-297,1,1,3,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,150.01895110,0.00017440,-0.00017440,0,0.523000,,,0,32.600,3.600,-2.940,0,2.908,0.321,-0.262,0,,,,,,,,,,0.000000,,,0,2.62,0.88,-0.62,0,325,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5618.00,112.00,-112.00,0,0.90,0.10,-0.08,0,0.85,0.06,-0.05,0,-0.220,0.150,-0.150,0,[Fe/H],4.46,0.08,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h52m50.20s,283.2091605,+48d46m39.42s,48.7776156,692.1400000,8.0830000,-7.9010000,14.3260000,0.1600000,-0.1600000,12.7800000,0.0310000,-0.0310000,14.1922000,0.0002600,-0.0002600,2017-05-08,2017-08-31 00:00,2017-05-08
